mode,question_id,rank,evidence_id,evidence_type,source,matched_fact_ids,text
hybrid_rag,Q05,17,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,document_chunk,GSE111619_HTSeq_counts.txt,[],CASP1	3090	2770	1755	1722 CASP10	1747	1580	1591	1569 CASP12	0	0	0	0 CASP14	203	221	64	65 CASP2	3240	3158	3975	3439 CASP3	2912	2862	2252	2255 CASP4	4910	4635	5734	5854 CASP5	0	0	1	5 CASP6	1875	1724	1492	1443 CASP7	3372	3334	5225	5183 CASP8	3141	2978	2328	2222 CASP8AP2	2725	2692	2049	1845 CASP9	1523	1353	2051	2067 CASQ1	0	0	0	0 CASQ2	6	1	9	11 CASR	0	0	1	0 CASS4	1	0	0	3 CAST	21851	21190	27933	27488 CASZ1	815	819	995	952 CAT	12168	11191	9905	9706 CATIP	11	6	3	4 CATIP-AS1	7	8	14	15 CATSPER1	163	161	3
hybrid_rag,Q05,18,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,document_chunk,GSE111619_HTSeq_counts.txt,[],TSPER4	5	4	2	3 CATSPERB	18	18	50	64 CATSPERD	1	0	0	0 CATSPERG	25	27	45	47 CAV1	15034	14646	3280	3349 CAV2	7905	7792	4205	4240 CAV3	0	0	0	0 CBFA2T2	1843	1869	2208	1885 CBFA2T3	100	102	6	6 CBFB	3645	3367	1951	2045 CBL	4724	4242	4016	3845 CBLB	1544	1444	1905	1687 CBLC	704	652	652	640 CBLL1	2409	2274	1836	1769 CBLN1	0	0	0	0 CBLN2	0	0	0	0 CBLN3	82	104	284	186 CBLN4	0	0	0	0 CBR1	4513	4246	3790	3699 CBR3	379	345	179	145 CBR3-AS1	130	119	384	343 CBR4	3313	3054	3430	3484 CBS	859	878	217	199 CBWD1	2494	24
hybrid_rag,Q05,19,chunk:GSE111619_HTSeq_counts.txt:352:c559748d9916,document_chunk,GSE111619_HTSeq_counts.txt,[],TAP2-3	0	0	0	0 KRTAP2-4	0	0	0	0 KRTAP20-1	0	0	0	0 KRTAP20-2	0	0	0	0 KRTAP20-3	0	0	0	0 KRTAP20-4	0	0	0	0 KRTAP21-1	0	0	0	0 KRTAP21-2	0	0	0	0 KRTAP21-3	0	0	0	0 KRTAP22-1	0	0	0	0 KRTAP22-2	0	0	0	0 KRTAP23-1	0	0	0	0 KRTAP24-1	0	0	0	0 KRTAP25-1	0	0	0	0 KRTAP26-1	0	0	0	0 KRTAP27-1	0	0	0	0 KRTAP29-1	0	0	0	0 KRTAP3-1	0	0	0	0 KRTAP3-2	0	0	0	0 KRTAP3-3	0	0	0	0 KRTAP4-1	33	33	41	36 KRTAP4-11	0	0	0	0 KRTAP4-12	0	0	0	0 KRTAP4-2	0	0	1	0 KRTAP4-3	0	0	0	0 KRTAP4-4	0	0	0	0 KRTAP4-5	0	0	0	0 KRTAP4-6	0	0	0	0 KRTAP
hybrid_rag,Q05,20,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,document_chunk,GSE111619_HTSeq_counts.txt,[],CBWD6	255	245	162	145 CBX1	5585	5450	3623	3503 CBX2	1331	1466	810	739 CBX3	25541	24904	17125	17332 CBX3P2	43	45	86	78 CBX4	2363	2340	3220	3020 CBX5	13330	12326	7088	6987 CBX6	1332	1272	1189	1101 CBX7	520	454	541	486 CBX8	785	738	747	704 CBY1	779	747	735	721 CBY3	0	0	0	0 CC2D1A	3024	2876	3450	3197 CC2D1B	2376	2304	1980	1908 CC2D2A	810	785	548	517 CC2D2B	0	2	1	3 CCAR1	10547	10366	9174	9040 CCAR2	4146	4033	3428	3312 CCAT1	0	1	0	0 CCAT2	3	2	1	1 CCBE1	144	161	329	338 CCBL1	487	453	369	334 CCBL2	1719	
graph_enhanced_rag,Q05,1,chunk:GSE111619_family.soft:35:a3b6b9cab079,document_chunk,GSE111619_family.soft,[],cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667769 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777459 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0
graph_enhanced_rag,Q05,2,graph:ec389dd0116f9a8b,graph_relation,GSE111619 GSM3035188 RNA-seq record -> biological replicate 2,[],GSE111619 GSM3035188 RNA-seq record has_condition 实验条件 biological replicate 2 replicate
graph_enhanced_rag,Q05,3,chunk:GSE111619_family.soft:20:9af496ac6e9a,document_chunk,GSE111619_family.soft,[],"oSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667774 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777457 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035187 !Sample_title = H226 shp63, 6 days doxycycline, replicate 1 !Sample_geo_accession = GSM3035187 !Sample_status = Public on Aug 27 2018 !Sample_submission_date = Mar 09 2018 !Sample_last_update_date = Aug 27 2018 !Sample_typ"
graph_enhanced_rag,Q05,4,graph:c3902ae5e67d44e3,graph_relation,GSE111619 GSM3035188 RNA-seq record -> p63_knockdown,"[""Q05:F02""]",GSE111619 GSM3035188 RNA-seq record has_condition 实验条件 p63_knockdown group
graph_enhanced_rag,Q05,5,chunk:GSE111619_family.soft:12:70d15f8f2b25,document_chunk,GSE111619_family.soft,[],80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667775 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777456 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035186 !Sample_ti
graph_enhanced_rag,Q05,6,graph:020ed251d28bfa65,graph_relation,GSE111619 GSM3035187 RNA-seq record -> biological replicate 1,[],GSE111619 GSM3035187 RNA-seq record has_condition 实验条件 biological replicate 1 replicate
graph_enhanced_rag,Q05,7,chunk:GSE111619_series_matrix.txt:0:bc80d80b6fb6,document_chunk,GSE111619_series_matrix.txt,"[""Q05:F02""]","!Series_title	""Poly(A)+ RNA-seq from H226 cells expressing doxycycline-inducible Control (non-targeting) and p63-targeting shRNAs"" !Series_geo_accession	""GSE111619"" !Series_status	""Public on Aug 27 2018"" !Series_submission_date	""Mar 09 2018"" !Series_last_update_date	""Mar 27 2019"" !Series_pubmed_id	""30232004"" !Series_summary	""To determine the impact of ΔNp63α knockdown on steady-state mRNA levels, we performed poly(A)-enriched RNA-seq analysis of lung squamous cell carcinoma line H226 (inducible "
graph_enhanced_rag,Q05,8,graph:8ad0c378c2247fd7,graph_relation,GSE111619 GSM3035187 RNA-seq record -> p63_knockdown,"[""Q05:F02""]",GSE111619 GSM3035187 RNA-seq record has_condition 实验条件 p63_knockdown group
graph_enhanced_rag,Q05,9,chunk:GSE111619_family.soft:0:80d433564abe,document_chunk,GSE111619_family.soft,"[""Q05:F02""]",^DATABASE = GeoMiame !Database_name = Gene Expression Omnibus (GEO) !Database_institute = NCBI NLM NIH !Database_web_link = http://www.ncbi.nlm.nih.gov/geo !Database_email = geo@ncbi.nlm.nih.gov ^SERIES = GSE111619 !Series_title = Poly(A)+ RNA-seq from H226 cells expressing doxycycline-inducible Control (non-targeting) and p63-targeting shRNAs !Series_geo_accession = GSE111619 !Series_status = Public on Aug 27 2018 !Series_submission_date = Mar 09 2018 !Series_last_update_date = Mar 27 2019 !Ser
graph_enhanced_rag,Q05,10,graph:eb794b97303aa296,graph_relation,GSE111619 GSM3035186 RNA-seq record -> biological replicate 2,[],GSE111619 GSM3035186 RNA-seq record has_condition 实验条件 biological replicate 2 replicate
graph_enhanced_rag,Q05,11,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,document_chunk,GSE111619_series_matrix.txt,[],"ntact_state	""CO"" !Series_contact_zip/postal_code	""80045"" !Series_contact_country	""USA"" !Series_supplementary_file	""ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111619/suppl/GSE111619_RNAseq_H226_shp63_analysis_HTSeq_counts.txt.gz"" !Series_platform_id	""GPL16791"" !Series_platform_taxid	""9606"" !Series_sample_taxid	""9606"" !Series_relation	""SubSeries of: GSE111635"" !Series_relation	""BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA437576"" !Series_relation	""SRA: https://www.ncbi.nlm.nih."
graph_enhanced_rag,Q05,12,graph:b43578ce1b7a1a32,graph_relation,GSE111619 GSM3035186 RNA-seq record -> Control,[],GSE111619 GSM3035186 RNA-seq record has_condition 实验条件 Control group perturbation
graph_enhanced_rag,Q05,13,chunk:GSE111619_series_matrix.txt:1:437999cf07da,document_chunk,GSE111619_series_matrix.txt,[],"ssion."" !Series_overall_design	""Poly(A)+ RNA for two independent biological replicates was purified  from H226 cells (inducible shControl and shp63) incubated treated for six days with 1 µg/mL doxycycline. a TruSeq Stranded mRNA Library Prep Kit (Illumina). Libraries were sequenced on an Illumina HiSeq 2000 system at the University of Colorado Cancer Center Genomics and Microarray Core facility. Reads were aligned (TopHat2) to the Human reference genome (GRCh37/hg19) and gene-level counts (HTseq"
graph_enhanced_rag,Q05,14,graph:de882a523b64bc85,graph_relation,GSE111619 GSM3035185 RNA-seq record -> biological replicate 1,[],GSE111619 GSM3035185 RNA-seq record has_condition 实验条件 biological replicate 1 replicate
graph_enhanced_rag,Q05,15,chunk:GSE111619_family.soft:18:fa685cb8fd2e,document_chunk,GSE111619_family.soft,[],he following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersection-nonempty) using the GTF provided in the UCSC hg19-based igenomes bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Genome_build: GRCh37/hg19; Bowtie2 index and GTF from iGenomes UCSC hg19 bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Supplementary_files_format_and_content: Tab deli
graph_enhanced_rag,Q05,16,graph:fea2400baa268b47,graph_relation,GSE111619 GSM3035185 RNA-seq record -> Control,[],GSE111619 GSM3035185 RNA-seq record has_condition 实验条件 Control group perturbation
graph_enhanced_rag,Q05,17,chunk:GSE111619_family.soft:3:d5c4e36fc6d1,document_chunk,GSE111619_family.soft,[],"thew,D,Galbraith !Series_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !Series_contact_institute = University of Colorado Anschutz Medical Campus !Series_contact_address = 12800 E. 19th Ave. !Series_contact_city = Aurora !Series_contact_state = CO !Series_contact_zip/postal_code = 80045 !Series_contact_country = USA !Series_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111619/suppl/GSE111619_RNAseq_H226_shp63_analysis_HTSeq_cou"
graph_enhanced_rag,Q05,18,graph:c7edb151efb22a2e,graph_relation,GSE111619 GSM3035188 RNA-seq record -> 1 µg/mL doxycycline,[],GSE111619 GSM3035188 RNA-seq record has_condition 实验条件 1 µg/mL doxycycline treatment
graph_enhanced_rag,Q05,19,chunk:GSE111619_family.soft:33:887d9b8483f9,document_chunk,GSE111619_family.soft,[],C (v2.6) !Sample_data_processing = Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersection-nonempty) using the GTF provided in the UCSC hg19-based igenomes bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Genome_build: GRCh37/hg19; Bowtie2 index and GTF from iGenomes UCSC hg19 bundle (https://support.illumina.com/sequencing/sequen
graph_enhanced_rag,Q05,20,graph:da06203b6920061a,graph_relation,GSE111619 GSM3035187 RNA-seq record -> 1 µg/mL doxycycline,[],GSE111619 GSM3035187 RNA-seq record has_condition 实验条件 1 µg/mL doxycycline treatment
bm25,Q06,1,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,document_chunk,GSE111619_HTSeq_counts.txt,[],GeneID	NonTargeting_rep1	NonTargeting_rep2	p63KD_rep1	p63KD_rep2 A1BG	59	54	88	72 A1BG-AS1	268	231	224	221 A1CF	1	1	0	0 A2M	109	117	533	517 A2M-AS1	38	42	41	38 A2ML1	68	50	27	33 A2MP1	0	2	1	1 A3GALT2	2	2	0	2 A4GALT	2103	1852	2729	2672 A4GNT	0	0	0	1 AA06	0	0	0	0 AAAS	2784	2610	2142	1866 AACS	3501	3247	2899	2787 AACSP1	76	48	16	18 AADAC	7	0	6	1 AADACL2	0	0	0	0 AADACL2-AS1	0	0	0	0 AADACL3	0	0	0	0 AADACL4	0	0	0	2 AADACP1	4	8	3	4 AADAT	743	743	510	464 AAED1	404	433	305	262 AAGAB	5156	4853	5194	5143 A
bm25,Q06,2,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,document_chunk,GSE111619_HTSeq_counts.txt,[],CASP1	3090	2770	1755	1722 CASP10	1747	1580	1591	1569 CASP12	0	0	0	0 CASP14	203	221	64	65 CASP2	3240	3158	3975	3439 CASP3	2912	2862	2252	2255 CASP4	4910	4635	5734	5854 CASP5	0	0	1	5 CASP6	1875	1724	1492	1443 CASP7	3372	3334	5225	5183 CASP8	3141	2978	2328	2222 CASP8AP2	2725	2692	2049	1845 CASP9	1523	1353	2051	2067 CASQ1	0	0	0	0 CASQ2	6	1	9	11 CASR	0	0	1	0 CASS4	1	0	0	3 CAST	21851	21190	27933	27488 CASZ1	815	819	995	952 CAT	12168	11191	9905	9706 CATIP	11	6	3	4 CATIP-AS1	7	8	14	15 CATSPER1	163	161	3
bm25,Q06,3,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,document_chunk,GSE111619_HTSeq_counts.txt,[],TSPER4	5	4	2	3 CATSPERB	18	18	50	64 CATSPERD	1	0	0	0 CATSPERG	25	27	45	47 CAV1	15034	14646	3280	3349 CAV2	7905	7792	4205	4240 CAV3	0	0	0	0 CBFA2T2	1843	1869	2208	1885 CBFA2T3	100	102	6	6 CBFB	3645	3367	1951	2045 CBL	4724	4242	4016	3845 CBLB	1544	1444	1905	1687 CBLC	704	652	652	640 CBLL1	2409	2274	1836	1769 CBLN1	0	0	0	0 CBLN2	0	0	0	0 CBLN3	82	104	284	186 CBLN4	0	0	0	0 CBR1	4513	4246	3790	3699 CBR3	379	345	179	145 CBR3-AS1	130	119	384	343 CBR4	3313	3054	3430	3484 CBS	859	878	217	199 CBWD1	2494	24
bm25,Q06,4,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,document_chunk,GSE111619_HTSeq_counts.txt,[],CBWD6	255	245	162	145 CBX1	5585	5450	3623	3503 CBX2	1331	1466	810	739 CBX3	25541	24904	17125	17332 CBX3P2	43	45	86	78 CBX4	2363	2340	3220	3020 CBX5	13330	12326	7088	6987 CBX6	1332	1272	1189	1101 CBX7	520	454	541	486 CBX8	785	738	747	704 CBY1	779	747	735	721 CBY3	0	0	0	0 CC2D1A	3024	2876	3450	3197 CC2D1B	2376	2304	1980	1908 CC2D2A	810	785	548	517 CC2D2B	0	2	1	3 CCAR1	10547	10366	9174	9040 CCAR2	4146	4033	3428	3312 CCAT1	0	1	0	0 CCAT2	3	2	1	1 CCBE1	144	161	329	338 CCBL1	487	453	369	334 CCBL2	1719	
bm25,Q06,5,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,document_chunk,GSE111619_HTSeq_counts.txt,[],15	12 CCDC103	178	181	160	147 CCDC104	1810	1719	1564	1548 CCDC105	0	0	0	0 CCDC106	214	233	238	243 CCDC107	508	437	718	650 CCDC108	0	6	7	6 CCDC109B	1638	1507	1098	1178 CCDC11	77	84	83	74 CCDC110	3	6	5	4 CCDC112	354	325	294	265 CCDC113	854	875	942	875 CCDC114	3	8	7	4 CCDC115	1726	1653	1614	1612 CCDC116	8	16	2	2 CCDC117	1734	1699	1676	1653 CCDC12	1062	1034	1004	966 CCDC120	2897	3094	2956	2735 CCDC121	266	257	235	224 CCDC122	370	342	369	354 CCDC124	1971	1944	1507	1604 CCDC125	811	761	806	825 CCDC126
bm25,Q06,6,chunk:GSE111619_HTSeq_counts.txt:104:6b75d48d1c61,document_chunk,GSE111619_HTSeq_counts.txt,[],DC13-AS1	0	0	0	0 CCDC130	921	875	1010	848 CCDC132	1895	1979	1644	1597 CCDC134	322	260	320	298 CCDC135	0	0	0	0 CCDC136	210	204	107	96 CCDC137	1629	1603	1340	1356 CCDC138	759	766	402	393 CCDC14	3725	3824	2334	2167 CCDC140	0	0	0	0 CCDC141	4	3	4	5 CCDC142	576	559	605	569 CCDC144A	68	89	102	90 CCDC144B	745	665	741	652 CCDC144CP	280	294	281	266 CCDC144NL	0	0	0	0 CCDC146	26	30	21	23 CCDC147	46	43	30	33 CCDC147-AS1	1	0	1	1 CCDC148	23	11	16	20 CCDC148-AS1	0	0	0	1 CCDC149	570	561	695	708 CCDC15	586	567	24
bm25,Q06,7,chunk:GSE111619_HTSeq_counts.txt:105:997661cff060,document_chunk,GSE111619_HTSeq_counts.txt,[],4 CCDC154	103	114	145	145 CCDC155	0	0	0	0 CCDC157	86	80	116	87 CCDC158	8	9	3	2 CCDC159	109	114	252	230 CCDC160	14	21	52	66 CCDC162P	201	226	184	157 CCDC163P	262	220	129	128 CCDC166	0	0	1	0 CCDC167	739	740	538	551 CCDC168	6	7	5	4 CCDC169	78	83	67	57 CCDC169-SOHLH2	7	5	1	3 CCDC17	78	97	59	63 CCDC170	21	7	15	8 CCDC171	159	160	126	134 CCDC172	0	0	0	0 CCDC173	4	3	2	1 CCDC174	999	1005	1011	995 CCDC175	0	0	0	0 CCDC176	163	170	357	345 CCDC177	3	0	3	5 CCDC178	1	2	2	1 CCDC179	0	0	0	0 CCDC18	999	939	249	26
bm25,Q06,8,chunk:GSE111619_HTSeq_counts.txt:106:5f435dce7fb9,document_chunk,GSE111619_HTSeq_counts.txt,[],1	122	135	130	122 CCDC184	1	1	0	0 CCDC185	10	9	8	8 CCDC19	35	34	29	21 CCDC22	590	657	575	555 CCDC23	459	450	402	370 CCDC24	530	524	733	673 CCDC25	1648	1475	1176	1319 CCDC27	0	0	0	0 CCDC28A	1950	1866	2127	2195 CCDC28B	71	64	22	25 CCDC3	8	7	5	5 CCDC30	39	43	84	102 CCDC33	3	2	2	1 CCDC34	1340	1278	485	506 CCDC36	2	0	0	0 CCDC37	0	0	0	0 CCDC37-AS1	0	0	0	0 CCDC38	0	4	5	0 CCDC39	0	1	0	0 CCDC40	45	39	93	129 CCDC42	0	0	0	0 CCDC42B	6	5	3	5 CCDC43	2682	2607	2039	2164 CCDC47	13328	13461	13866	13541 CCDC50	33
bm25,Q06,9,chunk:GSE111619_HTSeq_counts.txt:107:6725ce509a4b,document_chunk,GSE111619_HTSeq_counts.txt,[],0	0	0 CCDC57	1423	1454	1461	1352 CCDC58	636	606	447	468 CCDC59	1256	1242	829	818 CCDC6	7704	7330	6977	6838 CCDC60	483	460	137	149 CCDC61	325	306	195	199 CCDC62	13	8	8	5 CCDC63	3	3	8	9 CCDC64	1301	1331	3024	2605 CCDC64B	739	783	1485	1309 CCDC65	0	0	1	1 CCDC66	1059	970	797	777 CCDC67	0	0	0	0 CCDC68	702	771	1860	1873 CCDC69	1239	1128	865	793 CCDC7	136	125	96	87 CCDC70	0	0	0	0 CCDC71	1019	998	846	793 CCDC71L	1496	1381	2744	2570 CCDC73	13	11	2	7 CCDC74A	65	68	30	22 CCDC74B	42	21	10	13 CCDC77	824	713	
bm25,Q06,10,chunk:GSE111619_HTSeq_counts.txt:108:0222e68a7445,document_chunk,GSE111619_HTSeq_counts.txt,[],30	6379 CCDC81	10	14	8	14 CCDC82	2207	2150	1776	1768 CCDC83	0	1	4	2 CCDC84	804	854	709	689 CCDC85A	1	3	4	6 CCDC85B	850	968	592	606 CCDC85C	3938	3730	3116	3075 CCDC86	2320	2172	1341	1388 CCDC87	24	10	43	51 CCDC88A	1738	1638	519	512 CCDC88B	450	435	286	262 CCDC88C	280	246	138	131 CCDC89	4	4	7	5 CCDC9	785	764	821	862 CCDC90B	3600	3215	3268	3288 CCDC91	1545	1439	1564	1501 CCDC92	1288	1300	1165	1085 CCDC93	2398	2339	2868	2489 CCDC94	931	916	577	596 CCDC96	126	103	190	207 CCDC97	1841	1797	1552	1344 CC
bm25,Q06,11,chunk:GSE111619_HTSeq_counts.txt:109:5df818b68ff2,document_chunk,GSE111619_HTSeq_counts.txt,[],15 CCKAR	0	0	0	0 CCKBR	0	0	0	1 CCL1	0	0	0	0 CCL11	0	0	0	0 CCL13	0	0	0	0 CCL14	0	0	0	0 CCL15	0	0	0	1 CCL15-CCL14	0	0	0	0 CCL16	0	0	2	0 CCL17	0	0	2	2 CCL18	0	0	0	0 CCL19	0	0	0	0 CCL2	0	0	0	0 CCL20	35	35	33	28 CCL21	0	0	0	0 CCL22	31	27	394	349 CCL23	0	0	0	0 CCL24	0	0	0	0 CCL25	0	0	1	0 CCL26	9	6	7	11 CCL27	6	7	4	1 CCL28	340	311	723	658 CCL3	0	2	0	0 CCL3L1	0	0	0	0 CCL3L3	0	0	0	0 CCL4	0	0	0	0 CCL4L1	0	0	0	0 CCL4L2	0	0	0	0 CCL5	48	44	70	58 CCL7	0	0	0	0 CCL8	0	0	0	0 CCM2	2537	2489	1895	1899 CCM2L	0	0	0	
bm25,Q06,12,chunk:GSE111619_HTSeq_counts.txt:10:7e57f496cf19,document_chunk,GSE111619_HTSeq_counts.txt,[],260	11587	13892	12679 ADAM17	3840	3712	3223	3043 ADAM18	0	0	1	0 ADAM19	544	448	683	722 ADAM1A	149	149	146	112 ADAM2	0	0	0	0 ADAM20	4	4	5	6 ADAM20P1	7	18	29	20 ADAM21	97	88	114	131 ADAM21P1	15	17	20	16 ADAM22	224	232	263	266 ADAM23	373	349	284	296 ADAM28	15	5	25	34 ADAM29	0	1	1	2 ADAM30	0	0	0	0 ADAM32	11	12	43	37 ADAM33	0	0	0	1 ADAM3A	0	0	0	0 ADAM5	0	1	0	0 ADAM6	0	0	0	0 ADAM7	0	0	0	0 ADAM8	1219	1277	4135	3717 ADAM9	14374	13766	26037	25705 ADAMDEC1	0	0	0	0 ADAMTS1	87	64	27	31 ADAMTS10	0	0	0	0 ADAM
bm25,Q06,13,chunk:GSE111619_HTSeq_counts.txt:110:14199919db83,document_chunk,GSE111619_HTSeq_counts.txt,[],CCNB1IP1	2784	2655	1760	1792 CCNB2	7034	6664	1271	1377 CCNB3	30	36	18	13 CCNC	9078	8536	7846	8241 CCND1	4679	5085	3360	3601 CCND2	1472	1483	375	322 CCND3	7087	7481	15304	14778 CCNDBP1	2877	2645	2695	2677 CCNE1	292	302	357	333 CCNE2	1436	1438	1178	1109 CCNF	3791	3825	1039	976 CCNG1	7981	7740	3840	3939 CCNG2	2284	2238	2874	2804 CCNH	1738	1562	1323	1349 CCNI	9347	9051	9499	9060 CCNI2	7	10	4	5 CCNJ	938	977	854	847 CCNJL	1856	1812	1863	1792 CCNK	3119	3281	2229	2129 CCNL1	4216	4196	5296	4848 CCNL2	319
bm25,Q06,14,chunk:GSE111619_HTSeq_counts.txt:111:3ba35a53b133,document_chunk,GSE111619_HTSeq_counts.txt,[],2	2542	2400 CCNT2-AS1	60	33	30	31 CCNY	3891	3697	3358	3354 CCNYL1	2825	2684	2495	2610 CCNYL2	0	0	0	1 CCP110	2375	2265	1105	1051 CCPG1	682	640	1859	1818 CCR1	2	1	1	2 CCR10	3	4	3	2 CCR2	0	0	0	0 CCR3	11	7	6	11 CCR4	0	0	0	0 CCR5	0	0	0	0 CCR6	4	4	4	2 CCR7	51	36	27	29 CCR8	0	0	0	0 CCR9	0	0	0	1 CCRL2	54	41	247	247 CCRN4L	251	215	181	192 CCS	1493	1451	1540	1475 CCSAP	1444	1322	506	567 CCSER1	124	118	154	149 CCSER2	4523	4390	5180	5124 CCT2	15888	15426	10266	10538 CCT3	24055	22902	14166	14172 CCT4	14501	1
bm25,Q06,15,chunk:GSE111619_HTSeq_counts.txt:112:61979092d0f9,document_chunk,GSE111619_HTSeq_counts.txt,[],509	516	648	662 CCT6P1	206	230	123	151 CCT6P3	202	209	184	153 CCT7	15604	14823	10393	10528 CCT8	15510	15134	11362	11218 CCT8L2	0	0	1	0 CCZ1	1439	1348	1287	1340 CCZ1B	1109	1046	1001	1075 CD101	126	120	181	151 CD109	25754	24385	21955	21645 CD14	359	315	2350	2136 CD151	16196	15828	30062	27691 CD160	0	0	3	0 CD163	0	0	0	0 CD163L1	100	105	348	358 CD164	22197	21855	33613	32935 CD164L2	7	13	13	4 CD177	13	11	26	29 CD180	6	9	13	14 CD19	0	0	2	0 CD1A	0	0	0	0 CD1B	0	0	0	0 CD1C	0	0	0	0 CD1D	20	21	26	28 CD1E	0
bm25,Q06,16,chunk:GSE111619_HTSeq_counts.txt:113:06a247217cdf,document_chunk,GSE111619_HTSeq_counts.txt,[],1	19	14 CD209	0	0	0	0 CD22	719	756	2752	2457 CD226	18	22	20	14 CD24	132395	128017	284045	286726 CD244	0	0	0	0 CD247	3	1	0	0 CD248	0	0	0	0 CD27	0	2	1	2 CD27-AS1	330	372	550	486 CD274	190	220	430	413 CD276	9262	9057	12151	11350 CD28	3	2	14	11 CD2AP	8036	7671	7743	7863 CD2BP2	3427	3447	3334	3226 CD300A	0	0	0	0 CD300C	3	2	14	8 CD300E	0	0	0	1 CD300LB	0	0	0	1 CD300LD	0	0	0	0 CD300LF	2	0	23	17 CD300LG	0	0	1	0 CD302	9	11	27	37 CD320	1081	1036	1008	916 CD33	3	6	5	6 CD34	5	4	11	9 CD36	72	65	7	16 CD37	0	0	
bm25,Q06,17,chunk:GSE111619_HTSeq_counts.txt:114:41704e0e838c,document_chunk,GSE111619_HTSeq_counts.txt,[],CD4	46	56	248	206 CD40	0	0	0	0 CD40LG	0	0	0	0 CD44	20321	19943	24570	23204 CD46	20214	19566	48859	47312 CD47	7387	7261	11596	11328 CD48	0	0	0	0 CD5	0	0	0	0 CD52	0	0	0	0 CD53	1	0	2	1 CD55	28576	28289	140695	137741 CD58	1233	1272	1481	1423 CD59	48033	48513	130028	126268 CD5L	2	1	0	0 CD6	7	3	6	5 CD63	20564	20784	47617	46001 CD68	387	336	1678	1556 CD69	0	0	0	0 CD7	0	3	16	7 CD70	22	18	6	3 CD72	4	8	15	5 CD74	877	827	1582	1425 CD79A	6	6	1	3 CD79B	1	3	0	0 CD80	0	0	0	0 CD81	15011	14963	21310	20149 CD81-A
